recordID,survivorShip,gender,productType,issueDate,matDate,birthDate,currentDate,baseFee,riderFee,rollUpRate,gbAmt,gmwbBalance,wbWithdrawalRate,withdrawal,FundValue1,FundValue2,FundValue3,FundValue4,FundValue5,FundValue6,FundValue7,FundValue8,FundValue9,FundValue10,FundNum1,FundNum2,FundNum3,FundNum4,FundNum5,FundNum6,FundNum7,FundNum8,FundNum9,FundNum10,FundFee1,FundFee2,FundFee3,FundFee4,FundFee5,FundFee6,FundFee7,FundFee8,FundFee9,FundFee10
165840,1,F,DBMB,1/01/2000,1/01/2018,1/11/1958,1/06/2014,0.02,0.0075,0,193652.8026,0,0,0,12173.04357,14708.61069,6157.720981,7354.789826,16468.81576,0,8777.65574,9948.457396,8193.079707,11382.72996,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165841,1,F,DBMB,1/06/2007,1/06/2027,1/08/1978,1/06/2014,0.02,0.0075,0,402856.4523,0,0,0,38360.62749,35563.15952,19911.1273,26602.11953,36612.61563,37434.91619,0,32844.80741,23980.28365,31777.68427,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165842,1,F,DBMB,1/09/2008,1/09/2035,1/05/1969,1/06/2014,0.02,0.0075,0,495339.5478,0,0,0,0,253534.5681,0,0,0,269751.863,0,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165843,1,F,DBMB,1/12/2009,1/12/2029,1/09/1969,1/06/2014,0.02,0.0075,0,407760.8853,0,0,0,0,0,0,137130.1467,0,266288.8639,0,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165844,1,F,DBMB,1/07/2007,1/07/2035,1/06/1954,1/06/2014,0.02,0.0075,0,428792.8115,0,0,0,0,0,0,0,116515.6327,125884.3473,0,0,79513.65634,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165845,1,M,DBMB,1/08/2006,1/08/2025,1/04/1973,1/06/2014,0.02,0.0075,0,242432.5374,0,0,0,24160.50534,22030.03278,12661.94771,14264.80296,21314.46555,23427.08987,17627.95973,19101.61493,0,19066.55816,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165846,1,M,DBMB,1/07/2005,1/07/2020,1/11/1966,1/06/2014,0.02,0.0075,0,277310.4079,0,0,0,30858.55611,27504.98676,18282.11117,16648.09171,0,29679.05667,23961.41213,0,20946.14365,24542.36168,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165847,1,M,DBMB,1/01/2004,1/01/2032,1/06/1966,1/06/2014,0.02,0.0075,0,210497.8959,0,0,0,47225.86922,0,0,21907.77323,0,0,36850.74829,0,32627.04181,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165848,1,M,DBMB,1/06/2000,1/06/2020,1/03/1962,1/06/2014,0.02,0.0075,0,78668.48034,0,0,0,4453.646435,5439.831315,2340.241986,2777.250269,6067.230814,4897.839418,3270.642902,3693.397449,3078.483249,4219.807766,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165849,1,F,DBMB,1/07/2012,1/07/2039,1/09/1960,1/06/2014,0.02,0.0075,0,244389.6046,0,0,0,0,0,0,66742.84461,0,0,0,0,98328.53189,89074.24524,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165850,1,M,DBMB,1/06/2002,1/06/2025,1/08/1952,1/06/2014,0.02,0.0075,0,141641.4916,0,0,0,13271.31884,12940.96936,7625.197426,5288.269521,10824.60783,13283.46698,10162.33375,8704.162012,9089.008281,9980.90957,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165851,1,F,DBMB,1/11/2006,1/11/2021,1/07/1970,1/06/2014,0.02,0.0075,0,401373.0469,0,0,0,87893.85201,0,46785.86905,0,81721.0702,84893.46304,0,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165852,1,F,DBMB,1/06/2010,1/06/2036,1/06/1956,1/06/2014,0.02,0.0075,0,205741.8657,0,0,0,31053.30937,29022.64053,20669.1797,0,18064.07693,30295.448,25424.05449,21352.68474,22995.56698,22058.74241,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165853,1,M,DBMB,1/12/2000,1/12/2017,1/12/1967,1/06/2014,0.02,0.0075,0,105323.6841,0,0,0,0,0,0,12194.68154,0,0,0,17280.07399,0,20034.89853,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165854,1,M,DBMB,1/06/2011,1/06/2040,1/10/1960,1/06/2014,0.02,0.0075,0,421456.4877,0,0,0,88497.09133,79966.1596,0,54208.49483,0,85127.2527,74140.53042,0,0,69377.27684,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165855,1,F,DBMB,1/09/2010,1/09/2038,1/12/1978,1/06/2014,0.02,0.0075,0,327995.9621,0,0,0,60826.45364,57081.18633,0,30803.79927,38923.51117,59425.27146,48912.5543,0,0,44445.08866,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165856,1,M,DBMB,1/10/2000,1/10/2021,1/01/1974,1/06/2014,0.02,0.0075,0,484064.479,0,0,0,40320.81695,50702.6948,23572.49444,24354.65499,0,44846.52432,0,32878.67005,0,38593.12275,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165857,1,M,DBMB,1/11/2009,1/11/2037,1/10/1975,1/06/2014,0.02,0.0075,0,79481.1332,0,0,0,13196.17476,0,0,6532.368468,8282.734748,13394.13426,10256.14499,9403.219607,9362.982207,9664.175163,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165858,1,M,DBMB,1/04/2007,1/04/2023,1/01/1967,1/06/2014,0.02,0.0075,0,65002.98673,0,0,0,5461.282113,5089.123577,2811.686878,3673.100032,5205.574046,5340.508486,3948.303047,4606.067526,3400.174176,4493.466158,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165859,1,M,DBMB,1/10/2000,1/10/2026,1/06/1963,1/06/2014,0.02,0.0075,0,199841.5131,0,0,0,0,0,0,0,0,0,0,0,87502.0701,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165860,1,F,DBMB,1/05/2009,1/05/2028,1/09/1971,1/06/2014,0.02,0.0075,0,495068.3651,0,0,0,0,136052.6464,80543.31749,58129.04331,0,0,105873.9644,0,0,93542.49887,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165861,1,M,DBMB,1/02/2001,1/02/2018,1/08/1972,1/06/2014,0.02,0.0075,0,264060.69,0,0,0,0,103619.2095,0,0,0,0,0,0,0,77923.65739,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165862,1,M,DBMB,1/10/2001,1/10/2029,1/11/1951,1/06/2014,0.02,0.0075,0,398934.7871,0,0,0,66890.21642,0,0,0,0,70611.87809,0,45018.39601,49636.49759,53880.48258,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165863,1,F,DBMB,1/02/2005,1/02/2030,1/12/1966,1/06/2014,0.02,0.0075,0,207744.0539,0,0,0,0,34693.30368,0,19483.17933,0,36690.71492,0,27877.98878,0,29531.43789,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165864,1,F,DBMB,1/02/2006,1/02/2021,1/08/1969,1/06/2014,0.02,0.0075,0,395551.4798,0,0,0,43729.53659,38160.70323,23464.58933,25044.70275,0,41682.66783,32290.83762,0,27498.38666,34317.84273,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165865,1,F,DBMB,1/09/2006,1/09/2035,1/02/1953,1/06/2014,0.02,0.0075,0,399266.9001,0,0,0,0,325861.0725,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165866,1,M,DBMB,1/12/2012,1/12/2029,1/01/1968,1/06/2014,0.02,0.0075,0,479505.4322,0,0,0,62560.7538,61661.5054,53008.07315,42176.53884,0,62248.68714,57649.42812,51479.86414,55565.4449,52899.6643,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165867,1,M,DBMB,1/05/2008,1/05/2030,1/09/1969,1/06/2014,0.02,0.0075,0,263713.1225,0,0,0,0,0,0,0,105256.7341,125226.4405,0,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165868,1,M,DBMB,1/08/2008,1/08/2030,1/11/1975,1/06/2014,0.02,0.0075,0,365609.4009,0,0,0,65631.62549,0,37667.81101,0,49917.73785,0,50032.48749,0,43766.03794,50858.00775,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165869,1,F,DBMB,1/06/2009,1/06/2028,1/02/1953,1/06/2014,0.02,0.0075,0,93527.4138,0,0,0,0,0,0,0,0,0,0,0,91730.11587,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165870,1,F,DBMB,1/02/2003,1/02/2019,1/03/1958,1/06/2014,0.02,0.0075,0,765913.5072,0,0,0,0,0,342783.7139,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165871,1,F,DBMB,1/04/2000,1/04/2018,1/05/1978,1/06/2014,0.02,0.0075,0,380481.1116,0,0,0,0,0,0,0,0,115469.6316,0,0,72649.54321,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165872,1,M,DBMB,1/01/2000,1/01/2019,1/01/1977,1/06/2014,0.02,0.0075,0,496802.5663,0,0,0,93687.24649,0,0,0,0,0,67555.36463,0,63056.29924,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165873,1,F,DBMB,1/04/2006,1/04/2030,1/01/1977,1/06/2014,0.02,0.0075,0,372299.5641,0,0,0,40068.81324,34334.83726,20586.29839,23787.32308,0,37909.53987,28947.06385,31770.76785,24302.59098,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165874,1,F,DBMB,1/11/2002,1/11/2024,1/01/1979,1/06/2014,0.02,0.0075,0,466032.244,0,0,0,110822.4771,0,0,0,84068.31434,114557.8981,0,69965.25076,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165875,1,M,DBMB,1/06/2007,1/06/2030,1/09/1958,1/06/2014,0.02,0.0075,0,380237.048,0,0,0,0,75524.34399,0,0,77753.04037,79499.33375,59131.43085,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165876,1,M,DBMB,1/01/2002,1/01/2017,1/03/1952,1/06/2014,0.02,0.0075,0,229748.4904,0,0,0,45561.5315,0,0,0,43171.85517,0,37535.49339,0,0,38009.46664,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165877,1,F,DBMB,1/04/2006,1/04/2023,1/12/1959,1/06/2014,0.02,0.0075,0,257135.3634,0,0,0,0,0,0,0,50288.93286,52328.02026,0,0,33545.81664,43266.37764,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165878,1,M,DBMB,1/06/2002,1/06/2031,1/06/1970,1/06/2014,0.02,0.0075,0,180950.4192,0,0,0,18770.31437,18303.08396,10784.71209,7479.473783,15309.80411,18787.49611,14373.11555,12310.74765,12855.05568,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165879,1,M,DBMB,1/05/2000,1/05/2029,1/06/1965,1/06/2014,0.02,0.0075,0,470140.6993,0,0,0,26424.04898,34169.43264,14033.6301,16282.79745,35418.45253,29742.55103,19509.2333,21783.55717,18723.34655,25244.76086,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165880,1,F,DBMB,1/10/2013,1/10/2037,1/05/1959,1/06/2014,0.02,0.0075,0,231683.7903,0,0,0,84136.54008,0,77270.2551,0,0,82680.27501,0,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165881,1,F,DBMB,1/07/2006,1/07/2026,1/05/1969,1/06/2014,0.02,0.0075,0,282889.6675,0,0,0,0,0,65683.20027,0,0,0,91419.54066,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165882,1,M,DBMB,1/06/2007,1/06/2024,1/04/1965,1/06/2014,0.02,0.0075,0,300399.8577,0,0,0,0,119333.4648,0,0,0,0,0,0,0,106631.166,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165883,1,F,DBMB,1/04/2010,1/04/2030,1/02/1970,1/06/2014,0.02,0.0075,0,264452.3762,0,0,0,47321.88166,43135.7602,0,25705.98683,31830.89559,0,38658.87582,0,34678.31995,35582.889,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165884,1,M,DBMB,1/11/2004,1/11/2030,1/09/1955,1/06/2014,0.02,0.0075,0,511224.4105,0,0,0,56417.13284,50479.00295,32432.92911,28119.05464,49921.97922,0,43164.37112,0,37572.71177,43858.00775,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165885,1,M,DBMB,1/05/2000,1/05/2022,1/05/1950,1/06/2014,0.02,0.0075,0,356498.7352,0,0,0,22263.1699,28788.92198,11823.81593,13718.81677,29841.26418,25059.122,16437.19992,0,15775.06331,21269.57911,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165886,1,M,DBMB,1/09/2009,1/09/2032,1/06/1965,1/06/2014,0.02,0.0075,0,133661.5172,0,0,0,0,0,0,0,0,0,0,130501.9963,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165887,1,F,DBMB,1/08/2000,1/08/2026,1/09/1955,1/06/2014,0.02,0.0075,0,244667.426,0,0,0,0,0,12730.09635,14363.53978,0,24549.77944,17046.40479,0,16354.30013,21735.93555,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165888,1,F,DBMB,1/08/2008,1/08/2023,1/03/1972,1/06/2014,0.02,0.0075,0,187068.1353,0,0,0,40297.38546,36964.1921,0,23501.42017,30649.16202,0,30719.61754,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165889,1,M,DBMB,1/01/2011,1/01/2037,1/07/1978,1/06/2014,0.02,0.0075,0,52389.40631,0,0,0,0,14977.33275,0,9641.30951,0,0,0,0,12066.83552,12581.31754,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165890,1,F,DBMB,1/07/2000,1/07/2028,1/06/1961,1/06/2014,0.02,0.0075,0,314561.138,0,0,0,0,0,49179.96976,0,0,0,0,0,0,86107.06794,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165891,1,M,DBMB,1/12/2013,1/12/2039,1/05/1979,1/06/2014,0.02,0.0075,0,309104.0627,0,0,0,0,0,0,0,0,79058.43297,0,78456.65953,76814.28274,77520.70439,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165892,1,F,DBMB,1/04/2008,1/04/2025,1/07/1961,1/06/2014,0.02,0.0075,0,342909.1357,0,0,0,0,166724.1025,0,0,0,0,0,132717.0949,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165893,1,M,DBMB,1/01/2002,1/01/2030,1/07/1959,1/06/2014,0.02,0.0075,0,230535.6186,0,0,0,0,96518.64936,0,0,0,0,0,0,0,76279.37738,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165894,1,M,DBMB,1/02/2006,1/02/2029,1/07/1960,1/06/2014,0.02,0.0075,0,363524.2645,0,0,0,63748.02763,55629.8958,0,0,0,0,47072.92529,0,40086.5879,50027.85204,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165895,1,M,DBMB,1/06/2003,1/06/2029,1/04/1967,1/06/2014,0.02,0.0075,0,163474.4892,0,0,0,17262.28463,17516.53419,11084.36896,0,13341.81089,17523.79587,13966.46724,0,12916.95792,13051.9805,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165896,1,F,DBMB,1/02/2011,1/02/2033,1/08/1958,1/06/2014,0.02,0.0075,0,492682.0516,0,0,0,0,59690.46202,44626.25837,40750.90693,48550.1358,63481.51524,54414.65406,52213.88129,48871.1925,51651.24997,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165897,1,F,DBMB,1/03/2005,1/03/2032,1/02/1950,1/06/2014,0.02,0.0075,0,204792.2726,0,0,0,0,0,31963.35244,0,0,0,0,41678.49092,37702.54419,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165898,1,F,DBMB,1/03/2013,1/03/2031,1/03/1961,1/06/2014,0.02,0.0075,0,396848.7839,0,0,0,0,0,0,0,188985.6576,0,0,0,211401.5033,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165899,1,M,DBMB,1/12/2008,1/12/2024,1/12/1977,1/06/2014,0.02,0.0075,0,387782.7084,0,0,0,0,0,0,0,318061.2593,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165900,1,F,DBMB,1/06/2008,1/06/2030,1/11/1966,1/06/2014,0.02,0.0075,0,159341.7766,0,0,0,28495.41038,27853.45749,15015.30104,0,0,28387.43477,0,0,18264.58016,21997.83725,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165901,1,M,DBMB,1/04/2012,1/04/2031,1/01/1959,1/06/2014,0.02,0.0075,0,352647.0257,0,0,0,52091.283,51490.942,0,33580.0871,39233.65139,0,48334.3762,41958.56895,46731.01331,43849.82317,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165902,1,M,DBMB,1/06/2004,1/06/2027,1/07/1978,1/06/2014,0.02,0.0075,0,172603.1111,0,0,0,0,0,0,25393.82235,0,0,41150.88248,0,36486.72192,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165903,1,M,DBMB,1/07/2005,1/07/2022,1/10/1975,1/06/2014,0.02,0.0075,0,263897.2866,0,0,0,0,0,23352.83487,21265.60402,35444.9183,37910.83553,0,0,26755.76301,31349.42756,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165904,1,M,DBMB,1/10/2007,1/10/2023,1/04/1978,1/06/2014,0.02,0.0075,0,196983.2981,0,0,0,20722.34163,20095.95236,10625.58454,14597.41707,0,0,14946.02315,17876.62668,13010.47777,17339.70836,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165905,1,F,DBMB,1/09/2012,1/09/2041,1/06/1968,1/06/2014,0.02,0.0075,0,330944.5847,0,0,0,0,48508.09771,0,32326.72069,37115.841,48442.53382,45922.42608,39614.5315,45046.68432,41598.33119,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165906,1,M,DBMB,1/02/2012,1/02/2027,1/03/1963,1/06/2014,0.02,0.0075,0,234879.6987,0,0,0,0,0,0,0,0,125909.575,114573.8524,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165907,1,F,DBMB,1/12/2007,1/12/2026,1/07/1961,1/06/2014,0.02,0.0075,0,392194.5692,0,0,0,70075.47764,69895.56717,0,46264.13792,0,70388.47562,0,0,0,57542.37623,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165908,1,F,DBMB,1/05/2000,1/05/2027,1/09/1968,1/06/2014,0.02,0.0075,0,133297.3233,0,0,0,0,13839.91132,0,6595.148214,14345.81156,12046.85699,7901.976645,8823.163748,0,10225.08202,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165909,1,F,DBMB,1/09/2005,1/09/2033,1/12/1950,1/06/2014,0.02,0.0075,0,288496.132,0,0,0,25329.04859,22972.48122,14096.26079,13686.03475,22453.11324,24530.66178,19056.54476,19165.36057,16536.54706,19907.57981,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165910,1,M,DBMB,1/11/2011,1/11/2037,1/11/1968,1/06/2014,0.02,0.0075,0,409606.9945,0,0,0,0,0,197446.5194,0,0,0,0,0,209507.8231,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165911,1,M,DBMB,1/10/2009,1/10/2031,1/03/1959,1/06/2014,0.02,0.0075,0,163623.1438,0,0,0,22226.41914,22256.68426,12769.56017,10480.67546,13221.61277,22309.55979,16923.42784,15461.47731,15190.95429,15730.53223,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165912,1,M,DBMB,1/10/2001,1/10/2024,1/10/1958,1/06/2014,0.02,0.0075,0,149286.0657,0,0,0,0,0,38076.42279,0,0,0,0,42116.02651,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165913,1,F,DBMB,1/01/2012,1/01/2027,1/11/1973,1/06/2014,0.02,0.0075,0,81883.84984,0,0,0,13911.99347,0,11321.30045,0,9899.613714,13646.28805,0,10806.9371,11891.65491,11207.57014,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165914,1,F,DBMB,1/02/2009,1/02/2033,1/06/1976,1/06/2014,0.02,0.0075,0,169413.8454,0,0,0,30131.50332,30471.60086,18418.28503,0,0,30389.17147,23679.05151,17791.5777,21597.97445,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165915,1,M,DBMB,1/12/2007,1/12/2027,1/10/1952,1/06/2014,0.02,0.0075,0,269820.6453,0,0,0,0,0,17846.62569,22734.74248,30969.72992,34589.72628,24968.69669,28744.10981,21962.27188,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165916,1,F,DBMB,1/01/2007,1/01/2029,1/01/1967,1/06/2014,0.02,0.0075,0,232695.6907,0,0,0,0,0,0,0,94120.67106,96922.86259,0,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165917,1,F,DBMB,1/02/2001,1/02/2017,1/12/1974,1/06/2014,0.02,0.0075,0,436436.9905,0,0,0,0,0,41483.01825,37600.37926,0,0,56158.05253,0,0,64395.73894,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165918,1,M,DBMB,1/12/2005,1/12/2031,1/03/1977,1/06/2014,0.02,0.0075,0,383535.0711,0,0,0,0,60360.25576,36085.30636,0,58182.05231,63924.99131,0,0,42650.21676,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165919,1,F,DBMB,1/09/2008,1/09/2026,1/03/1967,1/06/2014,0.02,0.0075,0,328021.6499,0,0,0,64959.04733,0,0,34784.7857,44763.08348,0,0,48654.05146,45251.7464,48997.84463,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
165920,1,F,DBMB,1/06/2012,1/06/2028,1/10/1963,1/06/2014,0.02,0.0075,0,312648.1734,0,0,0,0,0,0,63572.44147,0,0,95590.85719,80269.64311,0,84632.2856,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
